TX CBR ID 29 B 153 SIZE 10 SRC 155 DST -1 T 1.313
RX CBR ID 27 B 32 SIZE 5 SRC -1 DST 34 D 0.008
RX CBR ID 28 B 109 SIZE 5 SRC -1 DST 111 D 0.008
RX CBR ID 29 B 153 SIZE 5 SRC -1 DST 155 D 0.008
TX CBR ID 30 B 58 SIZE 10 SRC 60 DST -1 T 1.336
RX CBR ID 30 B 58 SIZE 5 SRC -1 DST 60 D 0.01
TX CBR ID 31 B 27 SIZE 10 SRC 29 DST -1 T 1.384
TX CBR ID 32 B 117 SIZE 10 SRC 119 DST -1 T 1.389
RX CBR ID 31 B 27 SIZE 5 SRC -1 DST 29 D 0.007
TX CBR ID 33 B 100 SIZE 10 SRC 102 DST -1 T 1.392
RX CBR ID 32 B 117 SIZE 5 SRC -1 DST 119 D 0.007
TX CBR ID 34 B 126 SIZE 10 SRC 128 DST -1 T 1.396
RX CBR ID 33 B 100 SIZE 5 SRC -1 DST 102 D 0.009
TX CBR ID 35 B 11 SIZE 10 SRC 13 DST -1 T 1.402
RX CBR ID 34 B 126 SIZE 5 SRC -1 DST 128 D 0.01
RX CBR ID 35 B 11 SIZE 5 SRC -1 DST 13 D 0.009
TX CBR ID 36 B 7 SIZE 10 SRC 9 DST -1 T 1.447
TX CBR ID 37 B 147 SIZE 10 SRC 149 DST -1 T 1.453
RX CBR ID 36 B 7 SIZE 5 SRC -1 DST 9 D 0.009
TX CBR ID 38 B 60 SIZE 10 SRC 62 DST -1 T 1.458
TX CBR ID 39 B 34 SIZE 10 SRC 36 DST -1 T 1.459
RX CBR ID 37 B 147 SIZE 5 SRC -1 DST 149 D 0.008
RX CBR ID 39 B 34 SIZE 5 SRC -1 DST 36 D 0.007
RX CBR ID 38 B 60 SIZE 5 SRC -1 DST 62 D 0.008
TX CBR ID 40 B 66 SIZE 10 SRC 68 DST -1 T 1.481
RX CBR ID 40 B 66 SIZE 5 SRC -1 DST 68 D 0.01
TX CBR ID 41 B 57 SIZE 10 SRC 59 DST -1 T 1.498
TX CBR ID 42 B 70 SIZE 10 SRC 72 DST -1 T 1.505
RX CBR ID 41 B 57 SIZE 5 SRC -1 DST 59 D 0.008
TX CBR ID 43 B 44 SIZE 10 SRC 46 DST -1 T 1.51
TX CBR ID 44 B 81 SIZE 10 SRC 83 DST -1 T 1.512
TX CBR ID 45 B 52 SIZE 10 SRC 54 DST -1 T 1.515
RX CBR ID 43 B 44 SIZE 5 SRC -1 DST 46 D 0.006
RX CBR ID 42 B 70 SIZE 5 SRC -1 DST 72 D 0.011
RX CBR ID 44 B 81 SIZE 5 SRC -1 DST 83 D 0.009
TX CBR ID 46 B 78 SIZE 10 SRC 80 DST -1 T 1.525
RX CBR ID 45 B 52 SIZE 5 SRC -1 DST 54 D 0.011
RX CBR ID 46 B 78 SIZE 5 SRC -1 DST 80 D 0.011
TX CBR ID 47 B 138 SIZE 10 SRC 140 DST -1 T 1.54
RX CBR ID 47 B 138 SIZE 5 SRC -1 DST 140 D 0.006
TX CBR ID 48 B 80 SIZE 10 SRC 82 DST -1 T 1.547
RX CBR ID 48 B 80 SIZE 5 SRC -1 DST 82 D 0.009
TX CBR ID 49 B 17 SIZE 10 SRC 19 DST -1 T 1.565
RX CBR ID 49 B 17 SIZE 5 SRC -1 DST 19 D 0.011
TX CBR ID 50 B 148 SIZE 10 SRC 150 DST -1 T 1.596
TX CBR ID 51 B 39 SIZE 10 SRC 41 DST -1 T 1.597
TX CBR ID 52 B 25 SIZE 10 SRC 27 DST -1 T 1.601
RX CBR ID 51 B 39 SIZE 5 SRC -1 DST 41 D 0.009
RX CBR ID 50 B 148 SIZE 5 SRC -1 DST 150 D 0.01
RX CBR ID 52 B 25 SIZE 5 SRC -1 DST 27 D 0.01
TX CBR ID 53 B 90 SIZE 10 SRC 92 DST -1 T 1.618
TX CBR ID 54 B 98 SIZE 10 SRC 100 DST -1 T 1.62
TX CBR ID 55 B 143 SIZE 10 SRC 145 DST -1 T 1.623
RX CBR ID 53 B 90 SIZE 5 SRC -1 DST 92 D 0.008
RX CBR ID 54 B 98 SIZE 5 SRC -1 DST 100 D 0.006
TX CBR ID 56 B 89 SIZE 10 SRC 91 DST -1 T 1.627
TX CBR ID 57 B 74 SIZE 10 SRC 76 DST -1 T 1.628
RX CBR ID 55 B 143 SIZE 5 SRC -1 DST 145 D 0.008
TX CBR ID 58 B 49 SIZE 10 SRC 51 DST -1 T 1.634
TX CBR ID 59 B 1 SIZE 10 SRC 3 DST -1 T 1.635
RX CBR ID 57 B 74 SIZE 5 SRC -1 DST 76 D 0.008
RX CBR ID 56 B 89 SIZE 5 SRC -1 DST 91 D 0.009
RX CBR ID 58 B 49 SIZE 5 SRC -1 DST 51 D 0.007
TX CBR ID 60 B 23 SIZE 10 SRC 25 DST -1 T 1.642
RX CBR ID 59 B 1 SIZE 5 SRC -1 DST 3 D 0.011
TX CBR ID 61 B 136 SIZE 10 SRC 138 DST -1 T 1.647
RX CBR ID 60 B 23 SIZE 5 SRC -1 DST 25 D 0.009
RX CBR ID 61 B 136 SIZE 5 SRC -1 DST 138 D 0.009
TX CBR ID 62 B 104 SIZE 10 SRC 106 DST -1 T 1.669
TX CBR ID 63 B 82 SIZE 10 SRC 84 DST -1 T 1.675
RX CBR ID 62 B 104 SIZE 5 SRC -1 DST 106 D 0.007
TX CBR ID 64 B 150 SIZE 10 SRC 152 DST -1 T 1.679
TX CBR ID 65 B 87 SIZE 10 SRC 89 DST -1 T 1.68
TX CBR ID 66 B 22 SIZE 10 SRC 24 DST -1 T 1.681
TX CBR ID 67 B 31 SIZE 10 SRC 33 DST -1 T 1.685
RX CBR ID 63 B 82 SIZE 5 SRC -1 DST 84 D 0.011
RX CBR ID 65 B 87 SIZE 5 SRC -1 DST 89 D 0.006
RX CBR ID 64 B 150 SIZE 5 SRC -1 DST 152 D 0.007
TX CBR ID 68 B 5 SIZE 10 SRC 7 DST -1 T 1.687
TX CBR ID 69 B 14 SIZE 10 SRC 16 DST -1 T 1.69
RX CBR ID 66 B 22 SIZE 5 SRC -1 DST 24 D 0.01
TX CBR ID 70 B 92 SIZE 10 SRC 94 DST -1 T 1.694
TX CBR ID 71 B 116 SIZE 10 SRC 118 DST -1 T 1.694
RX CBR ID 68 B 5 SIZE 5 SRC -1 DST 7 D 0.009
RX CBR ID 69 B 14 SIZE 5 SRC -1 DST 16 D 0.006
RX CBR ID 67 B 31 SIZE 5 SRC -1 DST 33 D 0.011
TX CBR ID 72 B 133 SIZE 10 SRC 135 DST -1 T 1.698
TX CBR ID 73 B 99 SIZE 10 SRC 101 DST -1 T 1.699
RX CBR ID 70 B 92 SIZE 5 SRC -1 DST 94 D 0.007
RX CBR ID 71 B 116 SIZE 5 SRC -1 DST 118 D 0.007
TX CBR ID 74 B 110 SIZE 10 SRC 112 DST -1 T 1.704
RX CBR ID 73 B 99 SIZE 5 SRC -1 DST 101 D 0.007
RX CBR ID 72 B 133 SIZE 5 SRC -1 DST 135 D 0.008
RX CBR ID 74 B 110 SIZE 5 SRC -1 DST 112 D 0.007
TX CBR ID 75 B 63 SIZE 10 SRC 65 DST -1 T 1.722
RX CBR ID 75 B 63 SIZE 5 SRC -1 DST 65 D 0.009
TX CBR ID 76 B 105 SIZE 10 SRC 107 DST -1 T 1.746
TX CBR ID 77 B 68 SIZE 10 SRC 70 DST -1 T 1.749
RX CBR ID 77 B 68 SIZE 5 SRC -1 DST 70 D 0.007
RX CBR ID 76 B 105 SIZE 5 SRC -1 DST 107 D 0.01
TX CBR ID 78 B 103 SIZE 10 SRC 105 DST -1 T 1.768
TX CBR ID 79 B 132 SIZE 10 SRC 134 DST -1 T 1.771
RX CBR ID 78 B 103 SIZE 5 SRC -1 DST 105 D 0.008
RX CBR ID 79 B 132 SIZE 5 SRC -1 DST 134 D 0.01
TX CBR ID 80 B 36 SIZE 10 SRC 38 DST -1 T 1.786
RX CBR ID 80 B 36 SIZE 5 SRC -1 DST 38 D 0.01
TX CBR ID 81 B 59 SIZE 10 SRC 61 DST -1 T 1.803
RX CBR ID 81 B 59 SIZE 5 SRC -1 DST 61 D 0.008
TX CBR ID 82 B 127 SIZE 10 SRC 129 DST -1 T 1.818
RX CBR ID 82 B 127 SIZE 5 SRC -1 DST 129 D 0.008
TX CBR ID 83 B 79 SIZE 10 SRC 81 DST -1 T 1.83
TX CBR ID 84 B 154 SIZE 10 SRC 156 DST -1 T 1.83
RX CBR ID 83 B 79 SIZE 5 SRC -1 DST 81 D 0.006
RX CBR ID 84 B 154 SIZE 5 SRC -1 DST 156 D 0.006
TX CBR ID 85 B 46 SIZE 10 SRC 48 DST -1 T 1.856
RX CBR ID 85 B 46 SIZE 5 SRC -1 DST 48 D 0.01
TX CBR ID 86 B 112 SIZE 10 SRC 114 DST -1 T 1.876
TX CBR ID 87 B 41 SIZE 10 SRC 43 DST -1 T 1.879
RX CBR ID 87 B 41 SIZE 5 SRC -1 DST 43 D 0.007
RX CBR ID 86 B 112 SIZE 5 SRC -1 DST 114 D 0.01
TX CBR ID 88 B 119 SIZE 10 SRC 121 DST -1 T 1.889
TX CBR ID 89 B 108 SIZE 10 SRC 110 DST -1 T 1.892
RX CBR ID 88 B 119 SIZE 5 SRC -1 DST 121 D 0.007
RX CBR ID 89 B 108 SIZE 5 SRC -1 DST 110 D 0.009
TX CBR ID 90 B 155 SIZE 10 SRC 157 DST -1 T 1.914
RX CBR ID 90 B 155 SIZE 5 SRC -1 DST 157 D 0.007
TX CBR ID 91 B 123 SIZE 10 SRC 125 DST -1 T 1.926
TX CBR ID 92 B 20 SIZE 10 SRC 22 DST -1 T 1.927
TX CBR ID 93 B 135 SIZE 10 SRC 137 DST -1 T 1.933
RX CBR ID 92 B 20 SIZE 5 SRC -1 DST 22 D 0.009
RX CBR ID 91 B 123 SIZE 5 SRC -1 DST 125 D 0.01
TX CBR ID 94 B 47 SIZE 10 SRC 49 DST -1 T 1.94
RX CBR ID 93 B 135 SIZE 5 SRC -1 DST 137 D 0.008
RX CBR ID 94 B 47 SIZE 5 SRC -1 DST 49 D 0.006
TX CBR ID 95 B 40 SIZE 10 SRC 42 DST -1 T 1.96
RX CBR ID 95 B 40 SIZE 5 SRC -1 DST 42 D 0.006
TX CBR ID 96 B 65 SIZE 10 SRC 67 DST -1 T 1.972
RX CBR ID 96 B 65 SIZE 5 SRC -1 DST 67 D 0.009
TX CBR ID 97 B 16 SIZE 10 SRC 18 DST -1 T 1.996
TX CBR ID 98 B 152 SIZE 10 SRC 154 DST -1 T 2
TX CBR ID 99 B 106 SIZE 10 SRC 108 DST -1 T 2.001
RX CBR ID 97 B 16 SIZE 5 SRC -1 DST 18 D 0.01
RX CBR ID 98 B 152 SIZE 5 SRC -1 DST 154 D 0.006
RX CBR ID 99 B 106 SIZE 5 SRC -1 DST 108 D 0.01
TX CBR ID 100 B 13 SIZE 10 SRC 15 DST -1 T 2.018
RX CBR ID 100 B 13 SIZE 5 SRC -1 DST 15 D 0.008
TX CBR ID 101 B 94 SIZE 10 SRC 96 DST -1 T 2.036
TX CBR ID 102 B 51 SIZE 10 SRC 53 DST -1 T 2.041
RX CBR ID 101 B 94 SIZE 5 SRC -1 DST 96 D 0.01
RX CBR ID 102 B 51 SIZE 5 SRC -1 DST 53 D 0.01
TX CBR ID 103 B 95 SIZE 10 SRC 97 DST -1 T 2.058
TX CBR ID 104 B 53 SIZE 10 SRC 55 DST -1 T 2.061
RX CBR ID 103 B 95 SIZE 5 SRC -1 DST 97 D 0.008
RX CBR ID 104 B 53 SIZE 5 SRC -1 DST 55 D 0.01
TX CBR ID 105 B 114 SIZE 10 SRC 116 DST -1 T 2.079
TX CBR ID 106 B 73 SIZE 10 SRC 75 DST -1 T 2.085
RX CBR ID 105 B 114 SIZE 5 SRC -1 DST 116 D 0.007
RX CBR ID 106 B 73 SIZE 5 SRC -1 DST 75 D 0.011
TX CBR ID 107 B 146 SIZE 10 SRC 148 DST -1 T 2.123
RX CBR ID 107 B 146 SIZE 5 SRC -1 DST 148 D 0.008
TX CBR ID 108 B 149 SIZE 10 SRC 151 DST -1 T 2.155
RX CBR ID 108 B 149 SIZE 5 SRC -1 DST 151 D 0.011
TX CBR ID 109 B 125 SIZE 10 SRC 127 DST -1 T 2.178
TX CBR ID 110 B 141 SIZE 10 SRC 143 DST -1 T 2.184
TX CBR ID 111 B 62 SIZE 10 SRC 64 DST -1 T 2.185
RX CBR ID 109 B 125 SIZE 5 SRC -1 DST 127 D 0.008
RX CBR ID 110 B 141 SIZE 5 SRC -1 DST 143 D 0.007
TX CBR ID 112 B 67 SIZE 10 SRC 69 DST -1 T 2.194
TX CBR ID 113 B 64 SIZE 10 SRC 66 DST -1 T 2.195
RX CBR ID 111 B 62 SIZE 5 SRC -1 DST 64 D 0.011
TX CBR ID 114 B 54 SIZE 10 SRC 56 DST -1 T 2.196
RX CBR ID 112 B 67 SIZE 5 SRC -1 DST 69 D 0.007
RX CBR ID 114 B 54 SIZE 5 SRC -1 DST 56 D 0.01
RX CBR ID 113 B 64 SIZE 5 SRC -1 DST 66 D 0.011
TX CBR ID 115 B 9 SIZE 10 SRC 11 DST -1 T 2.207
TX CBR ID 116 B 151 SIZE 10 SRC 153 DST -1 T 2.215
RX CBR ID 115 B 9 SIZE 5 SRC -1 DST 11 D 0.009
TX CBR ID 117 B 124 SIZE 10 SRC 126 DST -1 T 2.222
RX CBR ID 116 B 151 SIZE 5 SRC -1 DST 153 D 0.011
RX CBR ID 117 B 124 SIZE 5 SRC -1 DST 126 D 0.009
TX CBR ID 118 B 42 SIZE 10 SRC 44 DST -1 T 2.246
TX CBR ID 119 B 2 SIZE 10 SRC 4 DST -1 T 2.252
TX CBR ID 120 B 72 SIZE 10 SRC 74 DST -1 T 2.255
RX CBR ID 118 B 42 SIZE 5 SRC -1 DST 44 D 0.01
TX CBR ID 121 B 113 SIZE 10 SRC 115 DST -1 T 2.259
TX CBR ID 122 B 120 SIZE 10 SRC 122 DST -1 T 2.26
RX CBR ID 119 B 2 SIZE 5 SRC -1 DST 4 D 0.009
RX CBR ID 120 B 72 SIZE 5 SRC -1 DST 74 D 0.011
RX CBR ID 121 B 113 SIZE 5 SRC -1 DST 115 D 0.007
RX CBR ID 122 B 120 SIZE 5 SRC -1 DST 122 D 0.006
TX CBR ID 123 B 50 SIZE 10 SRC 52 DST -1 T 2.273
TX CBR ID 124 B 61 SIZE 10 SRC 63 DST -1 T 2.278
RX CBR ID 123 B 50 SIZE 5 SRC -1 DST 52 D 0.008
RX CBR ID 124 B 61 SIZE 5 SRC -1 DST 63 D 0.008
TX CBR ID 125 B 83 SIZE 10 SRC 85 DST -1 T 2.308
RX CBR ID 125 B 83 SIZE 5 SRC -1 DST 85 D 0.008
TX CBR ID 126 B 55 SIZE 10 SRC 57 DST -1 T 2.316
RX CBR ID 126 B 55 SIZE 5 SRC -1 DST 57 D 0.01
TX CBR ID 127 B 76 SIZE 10 SRC 78 DST -1 T 2.359
TX CBR ID 128 B 97 SIZE 10 SRC 99 DST -1 T 2.365
RX CBR ID 127 B 76 SIZE 5 SRC -1 DST 78 D 0.007
RX CBR ID 128 B 97 SIZE 5 SRC -1 DST 99 D 0.011
TX CBR ID 129 B 18 SIZE 10 SRC 20 DST -1 T 2.386
RX CBR ID 129 B 18 SIZE 5 SRC -1 DST 20 D 0.01
TX CBR ID 130 B 129 SIZE 10 SRC 131 DST -1 T 2.42
TX CBR ID 131 B 43 SIZE 10 SRC 45 DST -1 T 2.423
RX CBR ID 130 B 129 SIZE 5 SRC -1 DST 131 D 0.006
TX CBR ID 132 B 130 SIZE 10 SRC 132 DST -1 T 2.426
RX CBR ID 131 B 43 SIZE 5 SRC -1 DST 45 D 0.008
TX CBR ID 133 B 128 SIZE 10 SRC 130 DST -1 T 2.432
RX CBR ID 132 B 130 SIZE 5 SRC -1 DST 132 D 0.01
RX CBR ID 133 B 128 SIZE 5 SRC -1 DST 130 D 0.009
TX CBR ID 134 B 85 SIZE 10 SRC 87 DST -1 T 2.454
RX CBR ID 134 B 85 SIZE 5 SRC -1 DST 87 D 0.007
TX CBR ID 135 B 15 SIZE 10 SRC 17 DST -1 T 2.481
RX CBR ID 135 B 15 SIZE 5 SRC -1 DST 17 D 0.01
TX CBR ID 136 B 12 SIZE 10 SRC 14 DST -1 T 2.491
TX CBR ID 137 B 38 SIZE 10 SRC 40 DST -1 T 2.492
RX CBR ID 136 B 12 SIZE 5 SRC -1 DST 14 D 0.01
RX CBR ID 137 B 38 SIZE 5 SRC -1 DST 40 D 0.009
TX CBR ID 138 B 45 SIZE 10 SRC 47 DST -1 T 2.519
TX CBR ID 139 B 86 SIZE 10 SRC 88 DST -1 T 2.521
TX CBR ID 140 B 77 SIZE 10 SRC 79 DST -1 T 2.524
RX CBR ID 138 B 45 SIZE 5 SRC -1 DST 47 D 0.007
RX CBR ID 140 B 77 SIZE 5 SRC -1 DST 79 D 0.007
RX CBR ID 139 B 86 SIZE 5 SRC -1 DST 88 D 0.01
TX CBR ID 141 B 30 SIZE 10 SRC 32 DST -1 T 2.571
TX CBR ID 142 B 93 SIZE 10 SRC 95 DST -1 T 2.575
RX CBR ID 141 B 30 SIZE 5 SRC -1 DST 32 D 0.01
TX CBR ID 143 B 4 SIZE 10 SRC 6 DST -1 T 2.585
RX CBR ID 142 B 93 SIZE 5 SRC -1 DST 95 D 0.011
TX CBR ID 144 B 3 SIZE 10 SRC 5 DST -1 T 2.594
RX CBR ID 143 B 4 SIZE 5 SRC -1 DST 6 D 0.011
RX CBR ID 144 B 3 SIZE 5 SRC -1 DST 5 D 0.007
